DexNumber,Name,FlavorText,Normal,Fire,Water,Grass,Electric,Psychic,Ice,Dragon,Dark,Fairy,Fighting,Flying,Poison,Ground,Rock,Bug,Ghost,Steel
141,Kabutops,The cause behind the extinction of this species is unknown. Kabutops were aggressive Pokémon that inhabited warm seas.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,Kabutops slices its prey apart and sucks out the fluids. The discarded body parts become food for other Pokémon.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,A slim and fast swimmer. It sliced its prey with its sharp sickles and drank the body fluids.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,"It swims at speeds of roughly 29 knots, quickly closing in on its prey and slashing into them with its scythes to finish them off.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,Its body had begun to change so it could function on land. But it didn’t adapt in time and went extinct.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,Kabutops swam underwater to hunt for its prey in ancient times. The Pokémon was apparently evolving from being a water dweller to living on land as evident from the beginnings of change in its gills and legs.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,A slim and fast swimmer. It slices its prey with its sharp sickles and drinks the body fluids.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,"In the water, it tucks in its limbs to become more compact, then it wiggles its shell to swim fast.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,"With sharp claws, this ferocious, ancient Pokémon rips apart prey and sucks their body fluids.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,KABUTOPS once swam underwater to hunt  for prey. It was apparently evolving from being a water dweller to living on land as evident from changes in its gills and legs.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,Its sleek shape is perfect for swimming. It slashes prey with its claws and drains their fluids.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,It swims freely through water. It catches prey with its scythe-like arms and drains the victim’s fluids.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,KABUTOPS swam underwater to hunt for its prey in ancient times. The POKéMON was apparently evolving from being a water-dweller to living on land as evident from the beginnings of change in its gills and legs.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,It was able to swim quickly through the water by compactly folding up its razor-sharp sickles.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Kabutops,Its sleek shape is perfect for swimming. It slashes prey with its claws and drains the body fluids.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142,Aerodactyl,The power of Mega Evolution has completely restored its genes. The rocks on its body are harder than diamond.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"Mega Evolution awakened some dormant genes, bringing back the sharp rocks that once covered Aerodactyl’s entire body.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"It will attack anything that moves. Mega Evolution is a burden on its body, so it’s incredibly irritated.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"When it Mega Evolves, it becomes more vicious than ever before. Some say that’s because its excess of power is causing it pain.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,Part of its body has become stone. Some scholars claim that this is Aerodactyl’s true appearance.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,It’s a Pokémon that roamed the skies in the dinosaur era. Its teeth are like saw blades.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,Aerodactyl’s sawlike fangs can shred skin to tatters—even the skin of Steel-type Pokémon.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,This is a ferocious Pokémon from ancient times. Apparently even modern technology is incapable of producing a perfectly restored specimen.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,A savage Pokémon that died out in ancient times. It was resurrected using DNA taken from amber.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"It flew through the open skies over the ancient continent as if they were its own. When it touched ground, its walk was weak and slow.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"Restored from DNA found in amber, this Pokémon exhibited ferocity that was greater than expected. Some casualties resulted.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"In ancient times, it ruled the skies. A widely accepted theory is that it went extinct due to a large meteor impact.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,A Pokémon from the age of the dinosaurs. It used its sawlike fangs to shred its prey before eating them.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,Aerodactyl is a Pokémon from the age of dinosaurs. It was regenerated from genetic material extracted from amber. It is imagined to have been the king of the skies in ancient times.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,This vicious Pokémon is said to have flown in ancient skies while shrieking high-pitched cries.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,It was regenerated from a dinosaur’s genetic matter that was found in amber. It flies with high-pitched cries.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,A Pokémon that roamed the skies in the dinosaur era. Its teeth are like saw blades.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"A vicious Pokémon from the distant past, it appears to have flown by spreading its wings and gliding.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,AERODACTYL is a POKéMON from the age of dinosaurs. It was regenerated from DNA extracted from amber. It is imagined to have been the king of the skies.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"A ferocious, prehistoric POKéMON that goes for the enemy’s throat with its serrated, sawlike fangs.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"In prehistoric times, this POKéMON flew freely and fearlessly through the skies.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Aerodactyl,"A ferocious, prehistoric POKéMON that goes for the enemy’s throat with its serrated saw-like fangs.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
143,Snorlax,"Terrifyingly strong, this Pokémon is the size of a mountain—and moves about as much as one as well.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,"Gigantamax energy has affected stray seeds and even pebbles that got stuck to Snorlax, making them grow to a huge size.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,This glutton appears in villages without warning and devours the entirety of their rice granaries—such occurrences have long been counted among the gravest of disasters.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,It stops eating only to sleep. It doesn’t feel full unless it eats nearly 900 pounds a day.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,"Its stomach can digest any kind of food, even if it happens to be moldy or rotten.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,"This Pokémon’s stomach is so strong, even eating moldy or rotten food will not affect it.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,"It is not satisfied unless it eats over 880 pounds of food every day. When it is done eating, it goes promptly to sleep.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,"Will eat anything, even if the food happens to be a little moldy. It never gets an upset stomach.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,"It has no interest in anything other than eating. Even if you climb up on its stomach while it’s napping, it doesn’t seem to mind at all!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,"It doesn’t do anything other than eat and sleep. When prompted to make a serious effort, though, it apparently displays awesome power.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,It eats nearly 900 pounds of food every day. It starts nodding off while eating—and continues to eat even while it’s asleep.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,Its stomach is said to be incomparably strong. Even Muk’s poison is nothing more than a hint of spice on Snorlax’s tongue.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,Snorlax’s typical day consists of nothing more than eating and sleeping. It is such a docile Pokémon that there are children who use its expansive belly as a place to play.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,"When its belly is full, it becomes too lethargic to even lift a finger, so it is safe to bounce on its belly.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,Its stomach’s digestive juices can dissolve any kind of poison. It can even eat things off the ground.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,What sounds like its cry may actually be its snores or the rumblings of its hungry belly.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,SNORLAX’s typical day consists of nothing more than eating and sleeping. It is such a docile POKéMON that there are children who use its big belly as a place to play.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Snorlax,"Very lazy. Just eats and sleeps. As its rotund bulk builds, it becomes steadily more slothful.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Articuno,"Known as Articuno, this Pokémon fires beams that can immobilize opponents as if they had been frozen solid.",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,Its feather-like blades are composed of psychic energy and can shear through thick iron sheets as if they were paper.,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,This legendary bird Pokémon can create blizzards by freezing moisture in the air.,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,This Pokémon can control ice at will. Articuno is said to live in snowy mountains riddled with permafrost.,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,"It’s said that this Pokémon’s beautiful blue wings are made of ice. Articuno flies over snowy mountains, its long tail fluttering along behind it.",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,A legendary bird Pokémon. It freezes water that is contained in winter air and makes it snow.,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,"Articuno is a legendary bird Pokémon that can control ice. The flapping of its wings chills the air. As a result, it is said that when this Pokémon flies, snow will fall.",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,A legendary bird Pokémon that is said to appear to doomed people who are lost in icy mountains.,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,"One of the legendary bird Pokémon, it chills moisture in the atmosphere to create snow while flying.",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,"The magnificent, seemingly translucent wings of this legendary bird Pokémon are said to be made of ice.",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,"One of the legendary bird POKéMON. With its long tail trailing behind, its flying form is magnificent.",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
144,Articuno,"Legendary bird POKéMON. As it flies through the sky, it cools the air, causing snow to fall.",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
145,Zapdos,"One kick from its powerful legs will pulverize a dump truck. Supposedly, this Pokémon runs through the mountains at over 180 mph.",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,"When its feathers rub together, they produce a crackling sound like the zapping of electricity. That’s why this Pokémon is called Zapdos.",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,This legendary Pokémon is said to live in thunderclouds. It freely controls lightning bolts.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,"Zapdos is a legendary bird Pokémon. It’s said that when Zapdos rubs its feathers together, lightning will fall immediately after.",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,This Pokémon has complete control over electricity. There are tales of Zapdos nesting in the dark depths of pitch-black thunderclouds.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,This legendary bird Pokémon is said to appear when the sky turns dark and lightning showers down.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,Zapdos is a legendary bird Pokémon that has the ability to control electricity. It usually lives in thunderclouds. The Pokémon gains power if it is stricken by lightning bolts.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,A legendary bird Pokémon that is said to appear from clouds while dropping enormous lightning bolts.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,This legendary bird Pokémon is said to appear only when a thundercloud parts into two halves.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,This legendary bird Pokémon causes savage thunderstorms by flapping its glittering wings.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,ZAPDOS is a legendary bird POKéMON that has the ability to control electricity. It usually lives in thunderclouds. It gains power if it is stricken by lightning bolts.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,"One of the legendary bird POKéMON. While it is flying, it makes crackling and snapping sounds.",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
145,Zapdos,Legendary bird POKéMON. They say lightning caused by the flapping of its wings causes summer storms.,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
146,Moltres,The sinister aura that blazes like molten fire around this Pokémon is what inspired the name Moltres.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,"This Pokémon’s sinister, flame-like aura will consume the spirit of any creature it hits. Victims become burned-out shadows of themselves.",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,It is one of the legendary bird Pokémon. Its appearance is said to indicate the coming of spring.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,"There are stories of this Pokémon using its radiant, flame-cloaked wings to light up paths for those lost in the mountains.",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,"It’s one of the legendary bird Pokémon. When Moltres flaps its flaming wings, they glimmer with a dazzling red glow.",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,"A legendary bird Pokémon. As it flaps its flaming wings, even the night sky will turn red.",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,"Moltres is a legendary bird Pokémon that has the ability to control fire. If this Pokémon is injured, it is said to dip its body in the molten magma of a volcano to burn and heal itself.",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,One of the legendary bird Pokémon. It is said that its appearance indicates the coming of spring.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,It is said to be the legendary bird Pokémon of fire. Every flap of its wings creates a dazzling flare of flames.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,This legendary bird Pokémon is said to bring early spring to the wintry lands it visits.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,This legendary Pokémon scatters embers with every flap of its wings. It is a thrilling sight to behold.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,"MOLTRES is a legendary bird POKéMON that can control fire. If injured, it is said to dip its body in the molten magma of a volcano to burn and heal itself.",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,One of the legendary bird POKéMON. Those seeing it are overwhelmed by its orange wings that seem to be on fire.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,Legendary bird POKéMON. It is said to migrate from the south along with the spring.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
146,Moltres,Known as the legendary bird of fire. Every flap of its wings creates a dazzling flash of flames.,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
147,Dratini,It is born large to start with. It repeatedly sheds its skin as it steadily grows longer.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,Dratini,"It sheds many layers of skin as it grows larger. During this process, it is protected by a rapid waterfall.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,Dratini,"It is called the Mirage Pokémon because so few have seen it, but its shed skin has been found.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,Dratini,This Pokémon was long considered to be no more than a myth. The small lump on a Dratini’s forehead is actually a horn that’s still coming in.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,Dratini,"Dratini dwells near bodies of rapidly flowing water, such as the plunge pools of waterfalls. As it grows, Dratini will shed its skin many times.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,Dratini,"Long thought to be a myth, this Pokémon’s existence was only recently confirmed by a fisherman who caught one.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,Dratini,It sheds its skin—almost on a daily basis—and grows larger. Its skin is soft just after it’s been shed.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,Dratini,"It’s still weak, so it lurks on the floor of bodies of water, eating whatever food sinks down and living a quiet life.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,Dratini,"After a 10-hour struggle, a fisherman was able to pull one up and confirm its existence.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
